target,guesses,guess_count,is_common,won_in_6
aquae,slate-corgi-maybe-pupae-aquae,5,False,True
aquas,slate-oasis-wrung-aquas,4,False,True
araba,slate-churn-bravo-araba,4,False,True
araks,slate-curbs-grass-wraps-araks,5,False,True
arame,slate-prick-grave-frame-arame,5,False,True
arars,slate-curbs-grass-wraps-araks-arars,6,False,True
arbah,slate-corny-rabid-umbra-arbah,5,False,True
arbas,slate-oasis-wrung-arras-arbas,5,False,True
arbor,slate-corny-armor-ardor-arbor,5,True,True
arced,slate-radar-armed-arced,4,True,True
archi,slate-corny-vicar-archi,4,False,True
arcos,slate-oasis-comas-acros-arcos,5,False,True
arcus,slate-oasis-wrung-arcus,4,False,True
ardeb,slate-radar-ardeb,3,False,True
ardor,slate-corny-armor-ardor,4,True,True
ardri,slate-corny-rabid-ardri,4,False,True
aread,slate-radar-aread,3,False,True
areae,slate-corgi-azure-areae,4,False,True
areal,slate-rangy-feral-areal,4,False,True
arear,slate-radar-arear,3,False,True
areas,slate-ashen-aegis-areas,4,True,True
areca,slate-radar-arena-areca,4,False,True
aredd,slate-radar-armed-aredd,4,False,True
arede,slate-corgi-azure-areae-arede,5,False,True
arefy,slate-radar-opera-arefy,4,False,True
areic,slate-radar-opera-arefy-areic,5,False,True
arena,slate-radar-arena,3,True,True
arene,slate-corgi-azure-areae-arede-arene,6,False,True
arepa,slate-radar-arena-areca-arepa,5,False,True
arere,slate-corgi-azure-arere,4,False,True
arete,slate-acute-arete,3,False,True
arets,slate-abets-arets,3,False,True
arett,slate-earth-arett,3,False,True
argal,slate-molar-rural-argal,4,False,True
argan,slate-corny-urban-argan,4,False,True
argil,slate-molar-larva-argil,4,False,True
argle,slate-bangs-agile-argle,4,False,True
argol,slate-molar-carol-argol,4,False,True
argon,slate-corny-adorn-argon,4,True,True
argot,slate-tabor-argot,3,True,True
argue,slate-corgi-argue,3,True,True
argus,slate-oasis-wrung-argus,4,True,True
arhat,slate-tabor-atria-arhat,4,False,True
arias,slate-oasis-minas-arias,4,True,True
ariel,slate-rangy-feral-ariel,4,False,True
ariki,slate-corny-rabid-prima-friar-ariki,6,False,True
arils,slate-balsa-usual-acyls-anils-arils,6,False,True
ariot,slate-tabor-argot-ariot,4,False,True
arise,slate-crump-arise,3,True,True
arish,slate-oasis-agism-apish-arish,5,False,True
arith,slate-taint-agita-amity-arith,5,False,True
arked,slate-radar-armed-arced-arked,5,False,True
arled,slate-rangy-feral-abler-arled,5,False,True
arles,slate-laser-arles,3,False,True
armed,slate-radar-armed,3,True,True
armer,slate-radar-airer-armer,4,False,True
armet,slate-treed-armet,3,False,True
armil,slate-molar-armil,3,False,True
armor,slate-corny-armor,3,True,True
arnas,slate-oasis-wrung-arnas,4,False,True
arnis,slate-oasis-abris-arnis,4,False,True
arnut,slate-tabor-atria-arnut,4,False,True
aroba,slate-corny-armor-aroba,4,False,True
aroha,slate-corny-armor-aroba-aroha,5,False,True
aroid,slate-corny-armor-aroba-aroid,5,False,True
aroma,slate-corny-armor-aroma,4,True,True
arose,slate-crump-arise-arose,4,True,True
arpas,slate-oasis-wrung-arras-arbas-arpas,6,False,True
arpen,slate-radar-opera-arpen,4,False,True
arrah,slate-corny-parka-abram-adrad-arrah,6,False,True
arras,slate-oasis-wrung-arras,4,True,True
array,slate-corny-parry-array,4,True,True
arret,slate-treed-armet-arret,4,False,True
arris,slate-oasis-abris-arris,4,False,True
arrow,slate-corny-arrow,3,True,True
arroz,slate-corny-arrow-arroz,4,False,True
arsed,slate-ashen-arses-arsed,4,False,True
arses,slate-ashen-arses,3,True,True
arsey,slate-ashen-arses-arsed-arsey,5,False,True
arsis,slate-oasis-apsis-arsis,4,False,True
arson,slate-oasis-arson,3,True,True
artal,slate-taint-aptly-artal,4,False,True
artel,slate-paler-artel,3,False,True
arter,slate-treed-armet-arter,4,False,True
artic,slate-tabor-atria-artic,4,False,True
artis,slate-antsy-astir-artis,4,False,True
artly,slate-taint-aptly-artly,4,False,True
artsy,slate-antsy-artsy,3,True,True
aruhe,slate-corgi-azure-aruhe,4,False,True
arums,slate-oasis-wrung-arums,4,False,True
arval,slate-molar-rural-argal-arval,5,False,True
arvee,slate-corgi-azure-areae-arvee,5,False,True
arvos,slate-oasis-comas-afros-arvos,5,False,True
aryls,slate-balsa-usual-acyls-amyls-aryls,6,False,True
asada,slate-curbs-awash-asada,4,False,True
asana,slate-curbs-awash-asada-asana,5,False,True
ascon,slate-oasis-ascon,3,False,True
ascot,slate-antsy-ascot,3,True,True
ascus,slate-oasis-abyss-ascus,4,False,True
asdic,slate-oasis-aspic-asdic,4,False,True
ashed,slate-ashen-ashed,3,True,True
ashen,slate-ashen,2,True,True
ashes,slate-ashen-ashed-ashes,4,True,True
ashet,slate-asset-ashet,3,False,True
aside,slate-crump-anise-aside,4,True,True
asity,slate-nymph-tasty-asity,4,False,True
askar,slate-oasis-bursa-askar,4,False,True
asked,slate-ashen-askew-asker-asked,5,True,True
asker,slate-ashen-askew-asker,4,True,True
askew,slate-ashen-askew,3,True,True
askoi,slate-oasis-askoi,3,False,True
askos,slate-oasis-askos,3,False,True
aspen,slate-ashen-aspen,3,True,True
asper,slate-ashen-askew-asses-asper,5,False,True
aspic,slate-oasis-aspic,3,True,True
aspie,slate-crump-passe-aspie,4,False,True
aspis,slate-oasis-aspis,3,False,True
aspro,slate-oasis-ascon-aspro,4,False,True
assai,slate-oasis-assai,3,False,True
assam,slate-oasis-assay-assam,4,False,True
assay,slate-oasis-assay,3,True,True
assed,slate-ashen-askew-asses-assed,5,False,True
asses,slate-ashen-askew-asses,4,True,True
asset,slate-asset,2,True,True
assez,slate-ashen-askew-asses-assed-assez,6,False,True
assot,slate-antsy-ascot-assot,4,False,True
aster,slate-asset-aster,3,True,True
astir,slate-antsy-astir,3,True,True
astun,slate-antsy-astun,3,False,True
asura,slate-oasis-bursa-asura,4,False,True
asway,slate-oasis-bursa-pshaw-asway,5,False,True
aswim,slate-oasis-aspic-aswim,4,False,True
asyla,slate-balsa-asyla,3,False,True
ataps,slate-bronc-avast-ataps,4,False,True
ataxy,slate-grunt-toady-ataxy,4,False,True
atigi,slate-tabor-untag-aight-atigi,5,False,True
atilt,slate-taint-atilt,3,False,True
atimy,slate-tabor-untag-admit-atimy,5,False,True
atlas,slate-atlas,2,True,True
atman,slate-tabor-untag-atman,4,False,True
atmas,slate-antsy-ascot-atmas,4,False,True
atmos,slate-antsy-ascot-atmos,4,False,True
atocs,slate-antsy-ascot-atocs,4,False,True
atoke,slate-bathe-atone-atoke,4,False,True
atoks,slate-antsy-ascot-atoms-atoks,5,False,True
atoll,slate-taint-aptly-atoll,4,True,True
atoms,slate-antsy-ascot-atoms,4,True,True
atomy,slate-tabor-adopt-atomy,4,False,True
atone,slate-bathe-atone,3,True,True
atony,slate-tabor-adopt-atomy-atony,5,False,True
atopy,slate-tabor-adopt-atopy,4,False,True
atria,slate-tabor-atria,3,True,True
atrip,slate-tabor-atria-atrip,4,False,True
attap,slate-tabor-untag-attap,4,False,True
attar,slate-tabor-antar-attar,4,False,True
attas,slate-antsy-astir-actas-attas,5,False,True
atter,slate-treed-watch-after-apter-atter,6,False,True
attic,slate-tabor-untag-attic,4,True,True
atuas,slate-antsy-ascot-atmas-atuas,5,False,True
aucht,slate-tabor-untag-audit-aucht,5,False,True
audad,slate-corny-mafia-abjad-audad,5,False,True
audax,slate-corny-mafia-abjad-addax-audax,6,False,True
audio,slate-corny-adobo-audio,4,True,True
audit,slate-tabor-untag-audit,4,True,True
augen,slate-radar-hyena-annex-augen,5,False,True
auger,slate-radar-anger-auger,4,True,True
auges,slate-ashen-arses-aides-abbes-acmes-agues-auges,8,False,False
aught,slate-tabor-untag-aught,4,True,True
augur,slate-corny-rabid-augur,4,True,True
aulas,slate-balsa-amlas-anlas-aulas,5,False,True
aulic,slate-molar-dally-cilia-aulic,5,False,True
auloi,slate-molar-aglow-auloi,4,False,True
aulos,slate-balsa-aglus-aulos,4,False,True
aumil,slate-molar-amply-aumil,4,False,True
aunes,slate-ashen-acnes-aunes,4,False,True
aunts,slate-nymph-wants-aunts,4,True,True
aunty,slate-taint-junta-aunty,4,True,True
aurae,slate-corgi-barre-aurae,4,False,True
aural,slate-molar-rural-aural,4,True,True
aurar,slate-corny-parka-abram-adrad-arrah-aurar,7,False,False
auras,slate-oasis-wrung-auras,4,False,True
aurei,slate-radar-opera-aurei,4,False,True
aures,slate-ashen-arses-acres-apres-aures,6,False,True
auric,slate-corny-march-acrid-auric,5,False,True
auris,slate-oasis-abris-arris-auris,5,False,True
aurum,slate-corny-parka-abrim-agrum-aurum,6,False,True
autos,slate-antsy-astir-actas-aftos-autos,6,False,True
auxin,slate-corny-admin-auxin,4,False,True
avail,slate-curia-avail,3,True,True
avale,slate-leave-avale,3,False,True
avant,slate-grunt-chant-avant,4,True,True
avast,slate-bronc-avast,3,True,True
avels,slate-laser-avels,3,False,True
avens,slate-ashen-aeons-amens-avens,5,False,True
avers,slate-ashen-aegis-areas-abers-acers-apers-avers,8,False,False
avert,slate-treed-avert,3,True,True
avgas,slate-oasis-wrung-agbas-avgas,5,False,True
avian,slate-corny-admin-avian,4,True,True
avine,slate-corgi-naive-avine,4,False,True
avion,slate-corny-wagon-axion-afion-anion-avion,7,False,False
avise,slate-crump-anise-avise,4,False,True
aviso,slate-oasis-askoi-aviso,4,False,True
avize,slate-corgi-naive-avize,4,False,True
avoid,slate-corny-adobo-avoid,4,True,True
avows,slate-oasis-comas-afros-agons-apods-avows,7,False,False
avyze,slate-corgi-maybe-avyze,4,False,True
await,slate-grunt-adapt-await,4,True,True
awake,slate-prick-quake-awake,4,True,True
award,slate-churn-award,3,True,True
aware,slate-prick-aware,3,True,True
awari,slate-churn-award-awari,4,False,True
awarn,slate-churn-awarn,3,False,True
awash,slate-curbs-awash,3,True,True
awato,slate-wrath-awato,3,False,True
awave,slate-prick-mewed-awave,4,False,True
aways,slate-curbs-amass-adaws-aways,5,False,True
awdls,slate-balsa-usual-acyls-anils-apols-awdls,7,False,False
aweel,slate-rangy-medal-acoel-appel-aweel,6,False,True
aweto,slate-earth-aceta-aweto,4,False,True
awful,slate-molar-daily-annul-awful,5,True,True
awing,slate-corny-mixup-aging-ahing-aking-awing,7,False,False
awkin,slate-corny-admin-auxin-awkin,5,False,True
awmry,slate-corny-width-awmry,4,False,True
awned,slate-radar-amend-acned-awned,5,False,True
awner,slate-radar-anger-awner,4,False,True
awoke,slate-corgi-abode-awoke,4,True,True
awols,slate-balsa-usual-acyls-anils-apols-awols,7,False,False
awork,slate-corny-armor-agora-abord-awork,6,False,True
axels,slate-laser-avels-axels,4,False,True
axial,slate-molar-canal-axial,4,True,True
axile,slate-bangs-apple-addle-ahole-aizle-axile,7,False,False
axils,slate-balsa-usual-acyls-anils-arils-axils,7,False,False
axing,slate-corny-mixup-axing,4,True,True
axiom,slate-corny-adobo-axiom,4,True,True
axion,slate-corny-wagon-axion,4,True,True
axite,slate-acute-arete-axite,4,False,True
axled,slate-rangy-medal-abled-ailed-axled,6,False,True
axles,slate-laser-axles,3,True,True
axman,slate-corny-admin-amman-axman,5,False,True
axmen,slate-radar-hyena-annex-axmen,5,False,True
axoid,slate-corny-adobo-avoid-axoid,5,False,True
axone,slate-corgi-abode-awoke-amove-axone,6,False,True
axons,slate-oasis-comas-afros-agons-axons,6,False,True
ayahs,slate-curbs-amass-adaws-apays-ayahs,6,False,True
ayaya,slate-churn-foamy-abaya-ayaya,5,False,True
ayelp,slate-rangy-ayelp,3,False,True
aygre,slate-corgi-argue-aygre,4,False,True
ayins,slate-oasis-minas-ayins,4,False,True
aymag,slate-corny-kayak-aymag,4,False,True
ayont,slate-tabor-adopt-amowt-ayont,5,False,True
ayres,slate-ashen-arses-acres-apres-aures-ayres,7,False,False
ayrie,slate-corgi-aerie-ayrie,4,False,True
azans,slate-curbs-amass-adaws-apays-azans,6,False,True
azide,slate-corgi-naive-abide-amide-azide,6,False,True
azido,slate-corny-adobo-audio-amido-azido,6,False,True
azine,slate-corgi-naive-anime-azine,5,False,True
azlon,slate-molar-aglow-auloi-azlon,5,False,True
azoic,slate-corny-macho-acock-azoic,5,False,True
azole,slate-bangs-apple-addle-ahole-amole-azole,7,False,False
azons,slate-oasis-comas-afros-agons-axons-azons,7,False,False
azote,slate-acute-arete-axite-azote,5,False,True
azoth,slate-taint-aorta-azoth,4,False,True
azuki,slate-corny-mafia-hijab-aduki-azuki,6,False,True
azure,slate-corgi-azure,3,True,True
azurn,slate-corny-urban-azurn,4,False,True
azury,slate-corny-width-aggry-ambry-azury,6,False,True
azygy,slate-corny-budge-azygy,4,False,True
azyme,slate-corgi-maybe-azyme,4,False,True
azyms,slate-oasis-wrung-abbas-azyms,5,False,True
baaed,slate-derby-baaed,3,False,True
baals,slate-psalm-defog-vials-baals,5,False,True
baaps,slate-curbs-baaps,3,False,True
babas,slate-oasis-brand-backs-babas,5,False,True
babby,slate-corny-budge-byway-babby,5,False,True
babel,slate-rangy-label-babel,4,True,True
babes,slate-ashen-frock-gumbo-bases-babes,6,True,True
babka,slate-corny-mafia-babka,4,True,True
baboo,slate-corny-adobo-baboo,4,False,True
babul,slate-molar-daily-laugh-babul,5,False,True
babus,slate-oasis-brand-backs-babas-babus,6,False,True
bacca,slate-corny-magic-dacha-bacca,5,False,True
bacco,slate-corny-macho-wacko-bacco,5,False,True
baccy,slate-corny-wacky-baccy,4,False,True
bacha,slate-corny-magic-dacha-bacha,5,False,True
bachs,slate-oasis-brand-backs-bachs,5,False,True
backs,slate-oasis-brand-backs,4,True,True
backy,slate-corny-wacky-hacky-jacky-backy,6,False,True
bacne,slate-corgi-dance-bacne,4,False,True
bacon,slate-corny-bacon,3,True,True
badam,slate-corny-mafia-badam,4,False,True
baddy,slate-corny-budge-baddy,4,False,True
badge,slate-corgi-badge,3,True,True
badly,slate-molar-daily-badly,4,True,True
baels,slate-laser-baels,3,False,True
baffs,slate-oasis-brand-backs-babas-baffs,6,False,True
baffy,slate-corny-budge-byway-babby-baffy,6,False,True
bafta,slate-taint-party-facto-bafta,5,False,True
bafts,slate-nymph-vista-dwarf-facts-bafts,6,False,True
bagel,slate-rangy-bagel,3,True,True
baggy,slate-corny-budge-baggy,4,True,True
baghs,slate-oasis-brand-backs-babas-baffs-baghs,7,False,False
bagie,slate-corgi-aggie-bagie,4,False,True
bagsy,slate-oasis-marsh-pansy-bagsy,5,False,True
bagua,slate-corny-mafia-babka-bagua,5,False,True
bahts,slate-nymph-harts-bahts,4,False,True
bahus,slate-oasis-brand-backs-babas-baffs-baghs-bahus,8,False,False
bahut,slate-tabor-batch-bahut,4,False,True
baiks,slate-oasis-ripen-maids-baiks,5,False,True
baile,slate-bangs-baile,3,False,True
bails,slate-balsa-basil-bails,4,True,True
bairn,slate-corny-urban-bairn,4,False,True
baisa,slate-oasis-daisy-baisa,4,False,True
baith,slate-taint-faith-baith,4,False,True
baits,slate-nymph-vista-baits,4,True,True
baiza,slate-corny-mafia-baiza,4,False,True
baize,slate-corgi-naive-maize-baize,5,False,True
bajan,slate-corny-admin-pagan-bajan,5,False,True
bajra,slate-corny-rabid-bajra,4,False,True
bajri,slate-corny-rabid-bajri,4,False,True
bajus,slate-oasis-brand-backs-babas-baffs-baghs-bajus,8,False,False
baked,slate-radar-funky-baked,4,True,True
baken,slate-radar-cameo-waxen-haven-baken,6,False,True
baker,slate-radar-pygmy-wafer-baker,5,True,True
bakes,slate-ashen-frock-wimpy-bakes,5,True,True
bakra,slate-corny-rabid-bajra-bakra,5,False,True
balas,slate-balsa-balas,3,False,True
balds,slate-balsa-balls-balds,4,False,True
baldy,slate-molar-dally-baldy,4,True,True
baled,slate-rangy-label-baled,4,True,True
baler,slate-rangy-paler-baler,4,True,True
bales,slate-laser-whomp-vying-bales,5,True,True
balks,slate-balsa-balls-balds-balks,5,False,True
balky,slate-molar-dally-balky,4,True,True
ballo,slate-molar-aglow-ballo,4,False,True
balls,slate-balsa-balls,3,True,True
bally,slate-molar-dally-wombs-bally,5,True,True
balms,slate-balsa-balls-balds-balks-balms,6,False,True
balmy,slate-molar-balmy,3,True,True
baloi,slate-molar-aglow-baloi,4,False,True
balon,slate-molar-aglow-baloi-balon,5,False,True
baloo,slate-molar-aglow-baloi-balon-baloo,6,False,True
balot,slate-taint-fault-balot,4,False,True
balsa,slate-balsa,2,True,True
balti,slate-waltz-malty-balti,4,False,True
balun,slate-molar-dally-aalii-balun,5,False,True
balus,slate-balsa-balls-balds-balks-balms-balus,7,False,False
balut,slate-taint-fault-balut,4,False,True
bamas,slate-oasis-brand-backs-babas-bamas,6,False,True
bambi,slate-corny-mafia-bambi,4,False,True
bamma,slate-corny-mafia-gamma-bamma,5,False,True
bammy,slate-corny-budge-byway-babby-baffy-bammy,7,False,False
banak,slate-corny-admin-ganja-banak,5,False,True
banal,slate-molar-canal-banal,4,True,True
banco,slate-corny-bacon-banco,4,True,True
bancs,slate-oasis-brand-bangs-banks-bancs,6,False,True
banda,slate-corny-admin-panda-banda,5,True,True
bandh,slate-corny-admin-panda-bandh,5,False,True
bands,slate-oasis-brand-bands,4,True,True
bandy,slate-corny-handy-dandy-bandy,5,True,True
baned,slate-radar-funky-caned-waned-baned,6,False,True
banes,slate-ashen-wanes-canes-banes,5,False,True
bangs,slate-oasis-brand-bangs,4,True,True
bania,slate-corny-admin-bania,4,False,True
banjo,slate-corny-wagon-banjo,4,True,True
banks,slate-oasis-brand-bangs-banks,5,True,True
banky,slate-corny-handy-mangy-janky-banky,6,False,True
banns,slate-oasis-brand-banns,4,False,True
bants,slate-nymph-wants-rants-bants,5,False,True
bantu,slate-taint-panty-manta-bantu,5,False,True
banty,slate-taint-panty-banty,4,False,True
bantz,slate-taint-panty-manta-bantu-bantz,6,False,True
banya,slate-corny-mayan-banya,4,False,True
baons,slate-oasis-baons,3,False,True
baozi,slate-corny-adobo-baozi,4,False,True
bappu,slate-corny-mafia-bappu,4,False,True
bapus,slate-oasis-brand-backs-babas-baffs-baghs-bajus-bapus,9,False,False
barbe,slate-corgi-barre-barbe,4,False,True
barbs,slate-oasis-brand-barbs,4,True,True
barby,slate-corny-parry-hardy-barby,5,False,True
barca,slate-corny-march-barca,4,False,True
barde,slate-corgi-barre-barbe-barde,5,False,True
bardo,slate-corny-arrow-bardo,4,True,True
bards,slate-oasis-brand-bards,4,True,True
bardy,slate-corny-parry-hardy-bardy,5,False,True
bared,slate-radar-epoch-faded-bared,5,True,True
barer,slate-radar-carer-barer,4,True,True
bares,slate-ashen-frock-wormy-dares-bares,6,False,True
barfi,slate-corny-parka-barfi,4,False,True
barfs,slate-oasis-brand-barbs-barks-barfs,6,False,True
barfy,slate-corny-parry-hardy-barby-barfy,6,False,True
barge,slate-corgi-barge,3,True,True
baric,slate-corny-march-baric,4,False,True
barks,slate-oasis-brand-barbs-barks,5,True,True
barky,slate-corny-parry-hardy-barby-barfy-barky,7,False,False
barms,slate-oasis-brand-barbs-barks-barfs-barms,7,False,False
barmy,slate-corny-parry-hardy-barby-barfy-barky-barmy,8,False,False
barns,slate-oasis-brand-barns,4,True,True
barny,slate-corny-barny,3,False,True
baron,slate-corny-apron-baron,4,True,True
barps,slate-oasis-brand-barbs-barks-barfs-barms-barps,8,False,False
barra,slate-corny-parka-barra,4,False,True
barre,slate-corgi-barre,3,True,True
barro,slate-corny-arrow-barro,4,False,True
barry,slate-corny-parry-marry-harry-barry,6,True,True
barye,slate-corgi-barre-barbe-barde-barye,6,False,True
basal,slate-balsa-basal,3,True,True
basan,slate-oasis-raspy-masha-basan,5,False,True
basas,slate-oasis-wreck-gasps-basas,5,False,True
based,slate-ashen-frock-gumbo-bases-based,6,True,True
basen,slate-ashen-basen,3,False,True
baser,slate-ashen-frock-wormy-rages-baser,6,False,True
bases,slate-ashen-frock-gumbo-bases,5,True,True
basha,slate-oasis-raspy-masha-basha,5,False,True
